thermal_weight,population_weight,worst_score,original_L2,original_mass,original_max,matched_L2,matched_mass,matched_max
0.375,3.0,1.0221989833059273,1.0031974265248331,1.0221989833059273,0.999307483587276,0.9971055035420295,1.0065381550887273,0.9989880245178918
0.375,3.25,1.0233868616461228,1.0032601576573932,1.0233868616461228,0.9991591199699268,0.9971678537393737,1.0077595156713146,0.9988397083294911
0.375,3.5,1.0246303695284282,1.0033277815365589,1.0246303695284282,0.9990107790849663,0.9972350669720877,1.009031674603885,0.9986914148662119
0.375,3.75,1.0259293046705795,1.0034002971730955,1.0259293046705795,0.9988624609425227,0.9973071422569435,1.010354440002582,0.9985431441381795
0.375,4.0,1.0272834568197755,1.0034777035065032,1.0272834568197755,0.9987141655527283,0.9973840785398818,1.0117276133738349,0.9983948961555225
0.375,4.25,1.028692607916062,1.0035599994050992,1.028692607916062,0.9985658929257202,0.9974658746960912,1.0131509897564497,0.9982466709283749
0.375,4.5,1.0301565322602892,1.0036471836660963,1.0301565322602892,0.9984176430716393,0.9975525295300888,1.0146243578669913,0.9980984684668746
0.375,4.75,1.031674996686346,1.0037392550156925,1.031674996686346,0.9982694160006317,0.9976440417758079,1.0161475002482214,0.9979502887811642
0.375,5.0,1.0332477607373913,1.0038362121091642,1.0332477607373913,0.9981212117228476,0.9977404100966907,1.0177201934203661,0.997802131881391
0.375,5.25,1.0348745768457779,1.0039380535309634,1.0348745768457779,0.9979730302484419,0.9978416330857849,1.0193422080349852,0.997653997777706
0.375,5.5,1.036555190516383,1.0040447777948207,1.036555190516383,0.9978248715875735,0.9979477092658467,1.0210133090312115,0.9975058864802655
